budget,usecase,cpu_brand_pref,gpu_brand_pref,cpu_id,gpu_id,mobo_id,ram_id,ssd_id,psu_id,case_id,cooler_id,total_price,quality_score
303757,AI-ML,Intel,,17,167,230,50,59,65,314,76,303700.0,0
101036,General Use,Intel,,14,0,43,50,139,62,313,73,90200.0,0
295782,AI-ML,AMD,AMD,91,169,225,244,60,65,148,156,295700.0,0
501610,AI-ML,,AMD,91,121,40,135,60,146,209,156,485300.0,0
42110,Editing,AMD,NVIDIA,160,20,293,131,178,300,77,0,88499.0,0
396174,Gaming,Intel,NVIDIA,99,167,46,135,60,65,150,158,396000.0,0
84076,General Use,,AMD,325,0,225,51,57,180,305,73,86600.0,0
650154,General Use,,AMD,325,0,225,51,139,62,313,73,92100.0,0
117948,AI-ML,,,14,20,43,50,57,62,306,285,117880.0,0
33835,AI-ML,,,93,20,43,131,178,300,77,287,92280.0,0
152295,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
154433,AI-ML,,AMD,11,120,43,50,57,195,77,153,151999.0,0
69407,AI-ML,AMD,,160,20,293,131,178,300,77,0,88499.0,0
84319,AI-ML,,,93,20,43,131,178,180,77,73,98700.0,0
176097,AI-ML,,,327,22,35,50,139,195,78,0,158699.0,0
501980,Gaming,Intel,NVIDIA,99,114,46,244,60,146,214,156,465300.0,0
95044,General Use,Intel,AMD,14,0,43,50,139,61,313,73,88700.0,0
117017,General Use,,AMD,325,0,225,51,139,62,313,73,92100.0,0
41428,General Use,,NVIDIA,93,0,43,48,177,300,77,287,53780.0,0
184673,AI-ML,AMD,,325,22,225,53,139,195,305,153,181900.0,0
651058,AI-ML,AMD,NVIDIA,164,115,40,135,140,146,330,158,650500.0,0
217444,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
119046,AI-ML,,,14,20,43,50,57,62,305,153,119000.0,0
302218,Editing,Intel,,94,166,230,50,60,65,307,76,272600.0,0
36623,General Use,AMD,AMD,160,0,293,130,177,300,77,0,47999.0,0
100222,AI-ML,AMD,NVIDIA,160,20,293,50,178,62,77,0,94999.0,0
33294,General Use,Intel,NVIDIA,93,0,43,130,136,300,77,287,50280.0,0
145370,AI-ML,Intel,AMD,11,120,43,50,57,142,77,153,150999.0,0
245462,General Use,AMD,,325,0,225,51,139,62,313,73,92100.0,0
297096,General Use,,AMD,325,0,225,51,139,62,313,73,92100.0,0
69975,General Use,AMD,,2,0,183,243,178,300,77,0,64100.0,0
252453,Gaming,,,88,167,225,53,139,181,314,155,230900.0,0
123124,Editing,Intel,NVIDIA,14,20,43,50,57,62,77,285,117380.0,0
499072,Gaming,Intel,NVIDIA,99,114,46,244,60,146,214,156,465300.0,0
79739,AI-ML,,NVIDIA,93,20,43,131,178,141,77,289,97300.0,0
395862,Editing,Intel,NVIDIA,99,167,46,54,60,65,81,156,371500.0,0
77624,Editing,AMD,NVIDIA,160,20,293,131,178,141,77,0,89999.0,0
123942,Gaming,AMD,AMD,2,117,183,243,56,62,77,0,121100.0,0
178693,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
150126,AI-ML,Intel,AMD,11,120,43,50,57,195,77,153,151999.0,0
223328,AI-ML,AMD,NVIDIA,325,167,225,244,139,195,313,155,213700.0,0
177317,Editing,,,88,29,225,53,139,195,313,153,171400.0,0
152231,General Use,,,325,0,225,51,139,62,313,73,92100.0,0
176704,AI-ML,,NVIDIA,327,23,35,50,139,195,305,0,176499.0,0
124944,Editing,,NVIDIA,325,20,225,52,57,62,77,285,126780.0,0
148988,Gaming,Intel,,14,107,43,243,56,142,305,153,149800.0,0
498372,General Use,AMD,,325,0,225,51,139,62,313,73,92100.0,0
245954,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
26695,Editing,Intel,,93,27,43,131,178,300,77,287,89280.0,0
297075,AI-ML,Intel,,99,167,43,50,59,65,203,288,296900.0,0
175276,AI-ML,AMD,,327,22,35,50,139,195,78,0,158699.0,0
50868,Gaming,AMD,,160,18,293,48,177,300,77,0,72499.0,0
80432,AI-ML,AMD,,160,20,293,131,178,180,77,0,90999.0,0
41364,AI-ML,AMD,,160,20,293,131,178,300,77,0,88499.0,0
402541,General Use,AMD,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
77689,AI-ML,Intel,NVIDIA,93,20,43,131,178,141,77,289,97300.0,0
150028,Editing,,NVIDIA,7,105,225,52,139,195,68,153,157400.0,0
41158,Gaming,Intel,AMD,93,27,43,48,177,300,77,287,80780.0,0
154130,Editing,,NVIDIA,88,105,225,52,139,195,68,153,158900.0,0
153634,Gaming,AMD,,325,165,225,51,178,195,68,153,161900.0,0
96470,AI-ML,AMD,AMD,160,117,293,131,178,61,77,0,116499.0,0
39276,Editing,AMD,,160,27,293,131,178,300,77,0,85499.0,0
59061,General Use,Intel,,11,0,43,243,56,300,77,287,64079.0,0
297165,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
39654,Gaming,,NVIDIA,93,18,43,48,177,300,77,287,76280.0,0
60148,Editing,AMD,AMD,160,27,293,131,178,300,77,0,85499.0,0
501490,Gaming,AMD,NVIDIA,91,115,40,244,60,146,150,156,499800.0,0
399643,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
395722,General Use,AMD,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
401245,Gaming,AMD,,92,167,40,135,60,65,150,156,399500.0,0
26351,Editing,AMD,,160,27,293,131,178,300,77,0,85499.0,0
104284,AI-ML,Intel,,93,20,43,50,178,62,77,74,103700.0,0
60263,Gaming,AMD,AMD,160,27,293,48,177,300,77,0,76999.0,0
51313,Editing,Intel,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
218920,Editing,AMD,NVIDIA,86,107,225,244,59,195,203,75,217600.0,0
504691,Editing,AMD,AMD,164,169,40,135,140,146,303,158,504500.0,0
399088,AI-ML,AMD,AMD,86,33,40,54,60,65,148,156,403000.0,0
648882,Editing,Intel,NVIDIA,102,115,128,135,140,146,211,283,647300.0,0
182096,AI-ML,AMD,AMD,4,169,35,50,139,195,305,0,182000.0,0
104202,Gaming,AMD,NVIDIA,1,105,293,49,177,62,77,0,100499.0,0
654783,AI-ML,AMD,,164,115,40,135,140,146,303,158,654500.0,0
502900,Gaming,AMD,,91,121,40,244,60,146,214,156,461800.0,0
63788,Gaming,,AMD,93,27,43,48,177,300,77,287,80780.0,0
75386,Gaming,Intel,,93,116,43,48,177,141,77,72,91200.0,0
652336,AI-ML,Intel,AMD,99,121,319,135,140,146,280,283,629400.0,0
50817,General Use,AMD,NVIDIA,160,0,293,49,56,300,77,0,53499.0,0
101253,AI-ML,Intel,,93,20,43,50,178,62,77,73,102700.0,0
59035,General Use,Intel,AMD,11,0,43,243,56,300,77,287,64079.0,0
175821,AI-ML,,AMD,4,30,35,50,139,195,78,0,175700.0,0
44878,General Use,AMD,AMD,160,0,293,48,56,300,77,0,51499.0,0
62935,Editing,Intel,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
246206,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
54602,Gaming,,AMD,93,27,43,48,177,300,77,287,80780.0,0
67502,AI-ML,AMD,,160,20,293,131,178,300,77,0,88499.0,0
498744,AI-ML,AMD,,91,121,40,135,60,146,209,156,485300.0,0
251881,AI-ML,,,7,167,225,244,139,181,79,155,231000.0,0
251565,Editing,,AMD,94,169,43,50,59,181,148,76,251500.0,0
650860,Gaming,AMD,,164,115,40,135,60,146,280,159,648800.0,0
219599,Gaming,Intel,,12,167,43,50,57,195,203,75,208300.0,0
59259,Gaming,Intel,,93,18,43,48,177,300,77,287,76280.0,0
175404,Editing,,AMD,88,29,225,53,139,195,313,153,171400.0,0
50366,General Use,,NVIDIA,95,0,43,49,56,300,77,287,58780.0,0
36760,Gaming,AMD,,160,18,293,48,177,300,77,0,72499.0,0
97889,Editing,Intel,AMD,11,27,43,131,178,61,77,73,101699.0,0
398601,Gaming,AMD,AMD,91,33,40,244,59,65,81,156,400300.0,0
50318,AI-ML,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
84031,Editing,Intel,NVIDIA,11,20,43,131,178,180,77,73,104199.0,0
499210,Editing,,AMD,164,169,40,135,140,146,214,158,499000.0,0
177626,General Use,AMD,,325,0,225,51,139,62,313,73,92100.0,0
146355,Gaming,AMD,AMD,325,120,225,51,56,142,305,153,153900.0,0
57383,Editing,Intel,,93,27,43,131,178,300,77,287,89280.0,0
497993,Gaming,Intel,,99,121,46,244,60,146,214,156,485300.0,0
30172,Gaming,Intel,AMD,93,27,43,48,177,300,77,287,80780.0,0
27127,Editing,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
218248,Editing,,NVIDIA,86,107,225,244,59,195,203,75,217600.0,0
145844,AI-ML,AMD,AMD,1,120,35,50,57,142,77,0,140999.0,0
253466,Editing,,,94,167,43,50,59,181,148,155,253000.0,0
97555,AI-ML,,,93,20,43,131,178,61,77,73,99200.0,0
496343,Gaming,Intel,,99,121,46,244,60,146,214,156,485300.0,0
54329,Gaming,,AMD,93,27,43,48,177,300,77,287,80780.0,0
403741,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
146227,Gaming,Intel,AMD,14,120,43,243,56,142,305,153,148800.0,0
62860,Gaming,AMD,AMD,160,27,293,48,177,300,77,0,76999.0,0
32945,AI-ML,Intel,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
500478,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
224334,Gaming,,NVIDIA,88,167,225,52,57,195,203,155,216500.0,0
182295,AI-ML,,NVIDIA,327,167,35,50,139,195,68,0,181999.0,0
119104,General Use,,,325,0,225,51,139,62,313,73,92100.0,0
42397,General Use,,NVIDIA,93,0,43,48,177,300,77,287,53780.0,0
253131,AI-ML,AMD,AMD,86,169,225,244,59,181,79,282,252800.0,0
75069,General Use,,,327,0,35,243,178,141,78,0,69999.0,0
40195,General Use,,AMD,93,0,43,48,177,300,77,287,53780.0,0
25806,General Use,Intel,AMD,93,0,43,130,136,300,77,287,50280.0,0
179967,AI-ML,AMD,,327,169,35,50,139,195,203,0,179599.0,0
55266,AI-ML,,AMD,93,117,43,131,178,300,77,287,117280.0,0
41128,Editing,AMD,AMD,160,27,293,131,178,300,77,0,85499.0,0
59241,Editing,,AMD,93,27,43,131,178,300,77,287,89280.0,0
499102,AI-ML,,AMD,91,121,40,135,60,146,209,156,485300.0,0
55254,Editing,Intel,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
116696,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
217587,AI-ML,Intel,AMD,13,169,43,50,139,195,313,76,217000.0,0
254039,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
149194,General Use,AMD,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
97629,Editing,,NVIDIA,2,20,293,131,178,61,77,0,97000.0,0
77749,General Use,Intel,NVIDIA,14,0,43,243,57,141,78,289,79800.0,0
502117,Gaming,AMD,AMD,91,121,40,244,60,146,214,156,461800.0,0
123132,Editing,AMD,AMD,325,28,225,52,57,62,77,285,132780.0,0
179558,Editing,,,88,29,225,53,139,195,313,153,171400.0,0
302212,Gaming,Intel,AMD,99,169,230,50,139,65,205,76,302100.0,0
43173,Editing,,,93,27,43,131,178,300,77,287,89280.0,0
179438,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
496391,AI-ML,AMD,,91,121,40,135,60,146,209,156,485300.0,0
301659,General Use,AMD,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
102389,Gaming,Intel,AMD,11,28,43,49,177,62,77,73,105699.0,0
52632,Gaming,AMD,NVIDIA,160,18,293,48,177,300,77,0,72499.0,0
53508,Editing,Intel,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
252159,General Use,,,325,0,225,51,139,62,313,73,92100.0,0
147350,General Use,Intel,,14,0,43,50,139,62,313,73,90200.0,0
81913,AI-ML,AMD,NVIDIA,160,20,293,131,178,180,77,0,90999.0,0
35890,General Use,Intel,,93,0,43,130,177,300,77,287,51780.0,0
499213,Editing,Intel,,102,167,128,135,262,146,214,156,457800.0,0
56312,General Use,Intel,AMD,95,0,43,49,56,300,77,287,58780.0,0
399998,Editing,Intel,AMD,99,169,46,54,60,65,81,156,366500.0,0
295635,Gaming,Intel,,99,167,43,50,59,65,148,76,295500.0,0
404384,Gaming,,,92,167,40,135,60,65,310,158,403000.0,0
53507,General Use,,NVIDIA,160,0,293,49,56,300,77,0,53499.0,0
653424,Editing,Intel,NVIDIA,102,115,128,135,140,146,212,283,652300.0,0
645437,AI-ML,AMD,,92,115,125,135,140,146,302,158,645000.0,0
62910,Gaming,Intel,AMD,93,27,43,48,177,300,77,287,80780.0,0
397059,Gaming,Intel,AMD,94,33,46,244,59,65,81,156,390800.0,0
402463,Editing,,,99,167,46,54,60,65,70,156,372000.0,0
42062,Editing,Intel,AMD,93,27,43,131,178,300,77,287,89280.0,0
28285,AI-ML,,AMD,93,117,43,131,178,300,77,287,117280.0,0
121110,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
40715,Editing,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
117218,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
66643,AI-ML,,NVIDIA,93,20,43,131,178,300,77,72,95200.0,0
647336,AI-ML,Intel,NVIDIA,99,115,319,135,140,146,280,159,646600.0,0
32662,Gaming,,AMD,93,27,43,48,177,300,77,287,80780.0,0
103843,Editing,Intel,NVIDIA,14,20,43,50,178,62,77,73,113200.0,0
223016,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
84364,General Use,Intel,NVIDIA,14,0,43,50,57,180,305,73,84700.0,0
98068,General Use,,AMD,325,0,225,51,139,61,313,73,90600.0,0
58416,General Use,,AMD,11,0,43,49,56,300,77,287,62779.0,0
495598,Editing,AMD,NVIDIA,164,167,40,135,140,146,214,156,495000.0,0
41252,AI-ML,,AMD,93,117,43,131,178,300,77,287,117280.0,0
404607,General Use,AMD,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
500480,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
150767,Gaming,,AMD,325,120,225,51,178,195,68,153,157900.0,0
29998,Gaming,Intel,NVIDIA,93,18,43,48,177,300,77,287,76280.0,0
34981,AI-ML,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
503680,AI-ML,,AMD,91,121,40,135,60,146,209,156,485300.0,0
496312,General Use,AMD,,325,0,225,51,139,62,313,73,92100.0,0
82986,General Use,AMD,AMD,325,0,225,51,57,180,305,215,86400.0,0
404542,Editing,Intel,AMD,99,169,46,54,60,65,70,156,367000.0,0
42111,General Use,Intel,NVIDIA,93,0,43,48,177,300,77,287,53780.0,0
122418,AI-ML,Intel,NVIDIA,14,20,43,50,139,62,68,153,122000.0,0
646856,Gaming,,NVIDIA,164,115,40,135,60,146,212,159,644500.0,0
152132,Editing,,AMD,88,28,225,52,139,195,68,153,152900.0,0
68879,Gaming,Intel,AMD,93,27,43,48,177,300,77,72,83700.0,0
650111,AI-ML,AMD,AMD,164,121,40,135,140,146,211,283,646300.0,0
98323,AI-ML,Intel,,93,20,43,131,178,61,77,73,99200.0,0
645566,AI-ML,,,99,115,319,135,140,146,212,159,642300.0,0
299712,Gaming,AMD,AMD,91,169,225,54,139,65,209,76,299200.0,0
29778,AI-ML,AMD,AMD,160,117,293,131,178,300,77,0,113499.0,0
62572,General Use,AMD,,1,0,293,243,178,300,77,0,59299.0,0
96961,General Use,Intel,AMD,14,0,43,50,139,61,313,73,88700.0,0
76385,General Use,,AMD,327,0,35,243,178,141,78,0,69999.0,0
497271,Editing,Intel,,102,167,128,135,262,146,214,156,457800.0,0
249511,Gaming,,,88,167,225,52,139,181,314,155,227400.0,0
182723,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
504929,AI-ML,,NVIDIA,91,114,40,135,60,146,209,156,465300.0,0
401760,General Use,,,325,0,225,51,139,62,313,73,92100.0,0
395052,Editing,Intel,AMD,99,169,127,50,140,65,214,156,394500.0,0
54476,General Use,,NVIDIA,160,0,293,49,56,300,77,0,53499.0,0
649698,AI-ML,AMD,AMD,164,121,40,135,140,146,211,283,646300.0,0
300064,AI-ML,,NVIDIA,91,167,225,244,60,65,314,156,298700.0,0
117166,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
95314,AI-ML,AMD,NVIDIA,160,20,293,131,178,61,77,0,91499.0,0
82837,Editing,AMD,NVIDIA,1,20,293,131,178,180,77,0,92999.0,0
68677,Gaming,AMD,NVIDIA,160,20,293,48,177,300,77,0,79999.0,0
116253,Gaming,Intel,NVIDIA,11,21,43,243,56,62,77,284,124099.0,0
32622,General Use,Intel,AMD,93,0,43,130,136,300,77,287,50280.0,0
35635,Editing,,,93,27,43,131,178,300,77,287,89280.0,0
246263,AI-ML,AMD,AMD,7,169,225,244,139,181,79,155,226000.0,0
61980,Editing,Intel,,93,27,43,131,178,300,77,287,89280.0,0
28979,AI-ML,Intel,,93,20,43,131,178,300,77,287,92280.0,0
215021,Editing,AMD,AMD,83,120,35,50,59,195,203,75,196900.0,0
57741,Editing,AMD,NVIDIA,160,20,293,131,178,300,77,0,88499.0,0
50786,Gaming,Intel,,93,18,43,48,177,300,77,287,76280.0,0
145495,Gaming,Intel,,14,107,43,243,56,142,305,153,149800.0,0
217102,Editing,AMD,,86,107,225,244,59,195,203,75,217600.0,0
297710,Editing,,AMD,91,30,225,244,60,65,148,76,285200.0,0
245978,AI-ML,,,7,167,225,244,139,181,79,155,231000.0,0
63419,General Use,Intel,,11,0,43,243,178,300,77,287,66579.0,0
497452,Editing,Intel,AMD,102,169,128,135,262,146,214,156,452800.0,0
60891,Gaming,Intel,AMD,93,27,43,48,177,300,77,287,80780.0,0
78688,Gaming,,,93,116,43,48,177,141,77,289,91800.0,0
300518,Gaming,Intel,,17,167,230,50,139,65,207,76,300180.0,0
219846,Editing,,,86,107,225,244,59,195,203,75,217600.0,0
146965,Gaming,Intel,NVIDIA,14,107,43,243,56,142,305,153,149800.0,0
28582,AI-ML,AMD,,160,20,293,131,178,300,77,0,88499.0,0
502072,Editing,Intel,AMD,102,169,128,135,262,146,214,156,452800.0,0
115160,AI-ML,,NVIDIA,95,20,43,50,178,62,77,286,105480.0,0
295884,General Use,,AMD,325,0,225,51,139,62,313,73,92100.0,0
250759,Gaming,,AMD,88,169,225,53,139,181,314,155,225900.0,0
40764,AI-ML,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
304125,Gaming,AMD,AMD,91,169,225,54,59,65,207,76,303880.0,0
146092,Editing,Intel,AMD,14,28,43,50,139,142,305,153,131500.0,0
82160,Gaming,,NVIDIA,95,20,43,48,177,180,77,215,91500.0,0
175927,Editing,,,88,29,225,53,139,195,313,153,171400.0,0
95892,General Use,Intel,,14,0,43,50,139,61,313,73,88700.0,0
81324,General Use,Intel,AMD,14,0,43,50,57,180,305,215,84500.0,0
26762,Editing,Intel,AMD,93,27,43,131,178,300,77,287,89280.0,0
647889,General Use,Intel,AMD,14,0,43,50,139,62,313,73,90200.0,0
176040,Editing,Intel,NVIDIA,12,21,43,50,139,195,313,153,160400.0,0
150053,Gaming,,AMD,325,120,225,51,178,195,68,153,157900.0,0
66577,Gaming,Intel,AMD,93,27,43,48,177,300,77,72,83700.0,0
182170,AI-ML,,NVIDIA,327,167,35,50,139,195,68,0,181999.0,0
183080,Gaming,,,7,166,225,51,178,195,79,153,184000.0,0
175164,Editing,,NVIDIA,88,21,225,53,139,195,313,153,170900.0,0
500247,General Use,,,325,0,225,51,139,62,313,73,92100.0,0
222108,Editing,AMD,,86,107,225,244,59,195,203,155,218800.0,0
178531,Gaming,Intel,AMD,14,30,43,50,178,195,202,153,178500.0,0
28835,Gaming,Intel,,93,18,43,48,177,300,77,287,76280.0,0
103146,AI-ML,AMD,,160,20,293,50,178,62,77,0,94999.0,0
504805,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
503070,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
496689,Gaming,AMD,,91,121,40,244,60,146,214,156,461800.0,0
500328,AI-ML,,NVIDIA,91,114,40,135,60,146,209,156,465300.0,0
179822,Gaming,Intel,,14,166,43,50,178,195,313,153,172300.0,0
60767,Editing,Intel,AMD,93,27,43,131,178,300,77,287,89280.0,0
33627,Gaming,AMD,NVIDIA,160,18,293,48,177,300,77,0,72499.0,0
301967,Gaming,Intel,,17,167,232,50,139,65,67,76,301700.0,0
502739,AI-ML,AMD,,91,121,40,135,60,146,209,156,485300.0,0
58845,General Use,Intel,,11,0,43,243,56,300,77,287,64079.0,0
32379,AI-ML,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
95832,Gaming,,AMD,160,28,293,49,177,61,77,0,90999.0,0
499867,AI-ML,,AMD,91,121,40,135,60,146,209,156,485300.0,0
120495,AI-ML,AMD,NVIDIA,326,20,35,50,139,62,78,0,120199.0,0
122529,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
42373,General Use,,NVIDIA,93,0,43,48,177,300,77,287,53780.0,0
147079,Editing,AMD,NVIDIA,7,105,225,52,139,142,305,153,155900.0,0
252818,Gaming,AMD,AMD,86,169,225,244,59,181,314,155,252200.0,0
177149,Gaming,Intel,AMD,14,30,43,50,178,195,313,153,176500.0,0
254471,General Use,AMD,,325,0,225,51,139,62,313,73,92100.0,0
33006,Gaming,AMD,NVIDIA,160,18,293,48,177,300,77,0,72499.0,0
179749,Gaming,AMD,NVIDIA,325,166,225,51,178,195,313,153,174200.0,0
101115,Gaming,AMD,NVIDIA,1,105,293,49,177,62,77,0,100499.0,0
98839,Editing,,NVIDIA,2,20,293,131,178,61,77,0,97000.0,0
399690,Gaming,AMD,,92,167,40,135,60,65,150,156,399500.0,0
219059,AI-ML,Intel,NVIDIA,13,167,43,50,139,195,313,155,218500.0,0
37428,AI-ML,AMD,AMD,160,117,293,131,178,300,77,0,113499.0,0
52493,AI-ML,Intel,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
76678,Editing,Intel,AMD,95,27,43,131,178,141,77,289,95800.0,0
653895,Editing,AMD,NVIDIA,92,115,125,135,140,146,211,159,653500.0,0
501408,AI-ML,Intel,AMD,94,121,46,135,60,146,209,156,475800.0,0
58093,General Use,,,11,0,43,49,56,300,77,287,62779.0,0
254988,Gaming,AMD,AMD,86,169,225,244,59,181,307,155,254700.0,0
179680,Editing,Intel,NVIDIA,12,165,43,50,139,195,79,153,179200.0,0
298454,Editing,AMD,,91,166,225,244,60,65,148,76,281000.0,0
80653,Editing,,NVIDIA,11,20,43,131,178,180,77,215,103999.0,0
218061,AI-ML,,,325,167,225,244,139,195,313,75,212500.0,0
398819,Editing,,,99,167,46,54,60,65,81,156,371500.0,0
495039,General Use,,AMD,325,0,225,51,139,62,313,73,92100.0,0
183965,AI-ML,Intel,,14,22,43,50,139,195,305,153,169000.0,0
122559,AI-ML,,,160,117,183,50,178,62,77,0,121299.0,0
145771,AI-ML,,NVIDIA,13,20,43,50,57,142,313,153,145500.0,0
122986,Editing,Intel,NVIDIA,14,20,43,50,57,62,77,285,117380.0,0
502725,General Use,AMD,,325,0,225,51,139,62,313,73,92100.0,0
396092,Gaming,AMD,,92,167,40,135,60,65,210,156,395900.0,0
67799,General Use,,NVIDIA,2,0,183,243,178,300,77,0,64100.0,0
149712,General Use,,NVIDIA,325,0,225,51,139,62,313,73,92100.0,0
504299,AI-ML,AMD,AMD,91,121,40,135,60,146,209,156,485300.0,0
61281,AI-ML,,,93,20,43,131,178,300,77,287,92280.0,0
651582,AI-ML,,NVIDIA,99,115,319,135,140,146,150,283,650600.0,0
222541,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
54465,Editing,Intel,,93,27,43,131,178,300,77,287,89280.0,0
219133,Editing,,,86,107,225,244,59,195,203,75,217600.0,0
41108,General Use,Intel,,93,0,43,48,177,300,77,287,53780.0,0
25163,General Use,AMD,,160,0,293,130,136,300,77,0,46499.0,0
79069,Gaming,,,93,116,43,48,177,141,77,289,91800.0,0
36319,General Use,AMD,AMD,160,0,293,130,177,300,77,0,47999.0,0
75872,Editing,Intel,,95,27,43,131,178,141,77,72,95200.0,0
78692,Gaming,,AMD,93,116,43,48,177,141,77,289,91800.0,0
177176,AI-ML,Intel,,14,22,43,50,139,195,78,153,168700.0,0
83727,General Use,Intel,,14,0,43,50,57,180,305,215,84500.0,0
122317,AI-ML,,NVIDIA,326,20,35,50,139,62,79,0,122299.0,0
297581,Editing,,,91,166,225,244,60,65,148,76,281000.0,0
250331,Gaming,Intel,AMD,94,169,43,50,59,181,314,76,249500.0,0
76622,General Use,,NVIDIA,327,0,35,243,178,141,78,0,69999.0,0
80307,Gaming,AMD,,160,28,293,48,177,180,77,0,88499.0,0
39328,Editing,Intel,AMD,93,27,43,131,178,300,77,287,89280.0,0
115403,AI-ML,Intel,NVIDIA,95,20,43,50,178,62,77,286,105480.0,0
177455,Editing,AMD,,88,29,225,53,139,195,313,153,171400.0,0
27362,Editing,Intel,AMD,93,27,43,131,178,300,77,287,89280.0,0
296494,Editing,,,91,166,225,244,60,65,148,76,281000.0,0
53863,General Use,Intel,,95,0,43,49,56,300,77,287,58780.0,0
118317,AI-ML,AMD,,326,20,183,50,139,62,305,0,118299.0,0
149605,Gaming,AMD,NVIDIA,325,107,225,51,56,142,305,153,154900.0,0
124131,AI-ML,Intel,AMD,95,117,43,50,178,62,77,285,130880.0,0
101499,Gaming,,,11,105,43,49,177,62,77,73,111699.0,0
28131,Gaming,,NVIDIA,93,18,43,48,177,300,77,287,76280.0,0
44829,AI-ML,AMD,NVIDIA,160,20,293,131,178,300,77,0,88499.0,0
148821,Gaming,,NVIDIA,325,107,225,51,56,142,305,153,154900.0,0
647040,Gaming,Intel,,102,115,128,54,60,146,302,158,588000.0,0
119347,Gaming,Intel,AMD,11,29,43,243,56,62,77,285,124679.0,0
63931,Gaming,Intel,NVIDIA,93,18,43,48,177,300,77,287,76280.0,0
299148,General Use,AMD,AMD,325,0,225,51,139,62,313,73,92100.0,0
36329,Gaming,,NVIDIA,93,18,43,48,177,300,77,287,76280.0,0
176353,General Use,Intel,NVIDIA,14,0,43,50,139,62,313,73,90200.0,0
146311,Editing,AMD,NVIDIA,7,105,225,52,139,142,305,153,155900.0,0
219443,Editing,Intel,,97,107,43,50,59,195,203,75,202400.0,0
100402,AI-ML,AMD,,160,20,293,50,178,62,77,0,94999.0,0
100071,Editing,Intel,AMD,14,27,43,50,178,62,77,73,110200.0,0
247362,AI-ML,Intel,AMD,94,169,43,50,59,181,79,76,247300.0,0
304405,Gaming,AMD,NVIDIA,91,167,225,54,139,65,209,76,304200.0,0
60097,Editing,,NVIDIA,93,20,43,131,178,300,77,287,92280.0,0
44808,Editing,AMD,NVIDIA,160,20,293,131,178,300,77,0,88499.0,0
69322,Editing,,AMD,95,27,43,131,178,300,77,72,93700.0,0
302173,General Use,,,325,0,225,51,139,62,313,73,92100.0,0
221010,AI-ML,AMD,,325,167,225,244,139,195,313,155,213700.0,0
75419,AI-ML,,AMD,93,117,43,131,178,188,77,72,121700.0,0
399232,Gaming,,,92,167,40,135,60,65,330,156,398000.0,0
399314,Gaming,,NVIDIA,92,167,40,135,60,65,330,156,398000.0,0
63584,AI-ML,Intel,AMD,93,117,43,131,178,300,77,287,117280.0,0
153456,Editing,Intel,,12,105,43,50,139,195,68,153,151900.0,0
34017,AI-ML,AMD,AMD,160,117,293,131,178,300,77,0,113499.0,0
